Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width,  L2 SRAM Size (Bytes), L1 SRAM Size (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
MobileNetV2,Bottleneck5_1_2,256,1538,4.23179e+07,323.579,7646.38,1.43977e+08,3680.52,256,106.898,184,9,930,54,1,1,75264,3456,1.17601e+07,497664,2816.18,56.5248,4,803.819,497664, 160742, 160742, 75264, 3.09604, 497664, 3456, 3456, 3456, 144, 497664, 497664, 55296, 55296, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 96, 1.5
MobileNetV2,Bottleneck5_1_3,256,589825,1.03089e+09,48.9999,47.5319,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,75264,147456,2.80355e+07,28901376,2816.18,56.5248,4,803.819,28901376, 31810672, 31810672, 75264, 0.908543, 28901376, 147456, 147456, 147456, 196, 28901376, 28901376, 75264, 28901376, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
MobileNetV2,Bottleneck5_2_1,256,589825,1.25172e+09,48.9999,39.146,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,75264,147456,2.30893e+07,28901376,2816.18,56.5248,4,803.819,28901376, 31810672, 31810672, 75264, 0.908543, 28901376, 147456, 147456, 147456, 196, 28901376, 28901376, 75264, 28901376, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
MobileNetV2,Bottleneck5_2_2,256,1538,2.29125e+08,323.579,1412.24,1.43977e+08,3680.52,256,106.898,184,9,930,54,1,1,75264,3456,2.17202e+06,497664,2816.18,56.5248,4,803.819,497664, 160742, 160742, 75264, 3.09604, 497664, 3456, 3456, 3456, 144, 497664, 497664, 55296, 55296, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 96, 1.5
MobileNetV2,Bottleneck5_2_3,256,147457,2.61127e+08,48.9997,187.647,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,75264,36864,2.76699e+07,7225344,2816.18,56.5248,4,803.819,7225344, 7952752, 7952752, 75264, 0.908534, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 18816, 7225344, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
MobileNetV2,Bottleneck6_1_1,256,221185,4.40469e+08,48.9998,111.245,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,18816,55296,2.46056e+07,10838016,2816.18,56.5248,4,803.819,10838016, 11884144, 11884144, 18816, 0.911973, 10838016, 55296, 55296, 55296, 196, 10838016, 10838016, 112896, 10838016, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
MobileNetV2,Bottleneck6_1_2,256,2305,8.99909e+07,148.436,1649.45,1.43977e+08,3680.52,256,73.7726,94,9,532,54,1,1,112896,5184,3.80198e+06,342144,2816.18,56.5248,4,803.819,342144, 164790, 164790, 112896, 2.07624, 342144, 5184, 5184, 5184, 66, 342144, 342144, 82944, 69696, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 28, 1.35
MobileNetV2,Bottleneck5_2_3,256,663553,5.21495e+08,24.5,46.9802,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,28224,331776,3.11739e+07,16257024,2816.18,56.5248,4,803.819,16257024, 13910449, 13910449, 28224, 1.16869, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 16257024, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,Bottleneck6_2_1,256,663553,6.39548e+08,24.5,38.3082,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,28224,331776,2.54195e+07,16257024,2816.18,56.5248,4,803.819,16257024, 13910449, 13910449, 28224, 1.16869, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 16257024, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,Bottleneck6_2_2,256,1153,1.21689e+08,112.402,923.686,1.43977e+08,3680.52,256,25.5538,57,9,278,54,1,1,28224,5184,1.06501e+06,129600,2816.18,56.5248,4,803.819,129600, 24255, 24255, 28224, 5.34323, 129600, 5184, 5184, 5184, 25, 129600, 129600, 14400, 14400, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 25, 4.41176
MobileNetV2,Bottleneck6_2_3,256,663553,5.19991e+08,24.5,47.1162,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,28224,331776,3.12641e+07,16257024,2816.18,56.5248,4,803.819,16257024, 13910449, 13910449, 28224, 1.16869, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 16257024, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,Bottleneck6_2_Residual,256,1153,1.21766e+08,24.4788,201.032,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,28224,576,231790,28224,2816.18,56.5248,4,803.819,28224, 24199, 24199, 28224, 1.16633, 28224, 576, 576, 576, 49, 28224, 28224, 28224, 28224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,Bottleneck6_3_1,256,663553,5.19368e+08,24.5,47.1727,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,28224,331776,3.13016e+07,16257024,2816.18,56.5248,4,803.819,16257024, 13910449, 13910449, 28224, 1.16869, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 16257024, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,Bottleneck6_3_2,256,1153,1.21689e+08,112.402,923.686,1.43977e+08,3680.52,256,25.5538,57,9,278,54,1,1,28224,5184,1.06501e+06,129600,2816.18,56.5248,4,803.819,129600, 24255, 24255, 28224, 5.34323, 129600, 5184, 5184, 5184, 25, 129600, 129600, 14400, 14400, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 25, 4.41176
MobileNetV2,Bottleneck6_3_3,256,184321,1.45386e+08,24.4999,168.516,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,28224,92160,3.1061e+07,4515840,2816.18,56.5248,4,803.819,4515840, 3864049, 3864049, 28224, 1.16868, 4515840, 92160, 92160, 92160, 49, 4515840, 4515840, 7840, 4515840, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,Bottleneck7_1_1,256,307201,2.73215e+08,24.4999,89.6725,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,7840,153600,2.75475e+07,7526400,2816.18,56.5248,4,803.819,7526400, 6410929, 6410929, 7840, 1.174, 7526400, 153600, 153600, 153600, 49, 7526400, 7526400, 47040, 7526400, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,Bottleneck7_1_2,256,1921,5.78569e+07,112.441,1943.44,1.43977e+08,3680.52,256,25.5323,57,9,278,54,1,1,47040,8640,3.73335e+06,216000,2816.18,56.5248,4,803.819,216000, 40383, 40383, 47040, 5.34879, 216000, 8640, 8640, 8640, 25, 216000, 216000, 24000, 24000, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 25, 4.41176
MobileNetV2,Bottleneck7_1_3,256,614401,4.82592e+08,24.5,50.7675,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,47040,307200,3.11916e+07,15052800,2816.18,56.5248,4,803.819,15052800, 12889009, 12889009, 47040, 1.16788, 15052800, 307200, 307200, 307200, 49, 15052800, 15052800, 15680, 15052800, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,CONV2D_2,256,819201,7.51697e+08,24.5,32.5929,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,15680,409600,2.67001e+07,20070400,2816.18,56.5248,4,803.819,20070400, 17149489, 17149489, 15680, 1.17032, 20070400, 409600, 409600, 409600, 49, 20070400, 20070400, 62720, 20070400, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,CONV2D_3,256,8960001,3.33586e+09,7,2.09841,1.48591e+08,3906.62,256,13.9945,14,9,198,294,1,1,62720,62720000,1.88018e+07,62720000,2816.18,282.624,4,803.819,62720000, 62671049, 62671049, 62720, 1.00078, 62720000, 62720000, 62720000, 62720000, 1, 62720000, 62720000, 1000, 1280000, 1, 1, 1, 1, 1, 1, 1, 7, 7, 7, 1, 0.5
